Site_ID,Site_Name,Latitude,Longitude,Project,COUNT,d2H,d18O
NLA06608-0472,Coalgate Reservoir,34.57061143,-96.23835676,EPA Lakes,1,-16.71174994,-3.082127653
NLA06608-0473,Tuckertown Reservoir,35.51629478,-80.20338458,EPA Lakes,1,-27.41167642,-4.742543753
NLA06608-0479,Anderson Lake,39.92061781,-83.00425479,EPA Lakes,1,-18.66698897,-1.371963934
NLA06608-0480,Lake Timberline,37.99433764,-90.54213897,EPA Lakes,2,-22.21889616,-2.296576296
NLA06608-0483,Amistad Reservoir,29.49147018,-101.1563449,EPA Lakes,1,-17.68839226,-2.180991959
NLA06608-0484,Barrs Chapel Lake,36.3106781,-88.48981792,EPA Lakes,1,-13.31323379,-1.045245789
NLA06608-0488,Bee Creek Lake,37.19249014,-95.98672528,EPA Lakes,1,-20.32955537,-3.622682659
NLA06608-0489,Bald Run Reservoir,38.49363215,-78.00762524,EPA Lakes,1,-27.40606731,-3.283774449
NLA06608-0491,Mud Lake,41.41314405,-85.734175,EPA Lakes,1,-27.15008526,-2.707675136
NLA06608-0493,Manassas,38.77124892,-77.64555522,EPA Lakes,1,-37.49964174,-5.797367443
NLA06608-0494,Pine Mountian Lake,46.82219046,-94.53354023,EPA Lakes,1,-52.74952789,-6.347138087
NLA06608-0495,Morrow Point Reservoir,38.44681794,-107.4380582,EPA Lakes,1,-111.2208026,-14.82701393
NLA06608-0496,,48.75171319,-108.0524686,EPA Lakes,1,-59.62369176,-4.275168448
NLA06608-0497,Lamont Reservoir,42.10765269,-111.8159376,EPA Lakes,1,-116.187331,-15.04037659
NLA06608-0498,Roseland Lake,41.95095517,-71.95133091,EPA Lakes,1,-43.19412598,-6.472286228
NLA06608-0500,Gillam Lake,34.21452974,-94.21467091,EPA Lakes,1,-18.15981772,-3.112382683
NLA06608-0501,Alpine Lake,37.94635193,-122.6247455,EPA Lakes,1,-22.16473988,-3.397814613
NLA06608-0502,Squaw Lake,42.82731383,-83.7469401,EPA Lakes,1,-32.83508901,-3.152733561
NLA06608-0503,Rehfeldt Slough,43.57477426,-97.0587349,EPA Lakes,1,-21.26865399,-1.400131091
NLA06608-0508,Grittman Lake,33.85862113,-90.54209875,EPA Lakes,1,2.100796454,1.875887324
NLA06608-0509,Beaver Run Reservoir,40.46163354,-79.56745425,EPA Lakes,1,-48.73401048,-7.303944873
NLA06608-0510,Cavanaugh Lake,48.24775379,-98.8914836,EPA Lakes,1,-49.37339586,-4.956251248
NLA06608-0511,Silver Jack Reservoir,38.22555093,-107.5377617,EPA Lakes,1,-105.7312462,-14.19285435
NLA06608-0512,South Loon Lake,48.92434782,-100.3053493,EPA Lakes,1,-46.98728898,-3.527565713
NLA06608-0514,Raystown Lake,40.35740927,-78.11907346,EPA Lakes,1,-51.17584292,-7.865968942
NLA06608-0515,Minnow Lake,46.02793009,-98.94484753,EPA Lakes,1,-39.71522499,-3.864361177
NLA06608-0523,Brant Lake,43.92368969,-96.95103624,EPA Lakes,1,-32.21028241,-3.537967978
NLA06608-0526,Becoosin Lake,47.94850085,-91.39296143,EPA Lakes,1,-63.28634766,-7.196374417
NLA06608-0528,Johnson Lake,40.69518018,-99.85563998,EPA Lakes,1,-67.77938346,-8.414401912
NLA06608-0529,Moses Lake,47.18441442,-119.3639845,EPA Lakes,1,-117.4847995,-14.58361064
NLA06608-0530,Oleander Lake,31.05988383,-81.41308684,EPA Lakes,1,5.101236284,1.345735478
NLA06608-0531,,46.03407357,-99.16791062,EPA Lakes,1,-34.18734113,-2.445767534
NLA06608-0533,Cuba Lake,42.25218027,-78.29237084,EPA Lakes,1,-69.15054518,-9.733460703
NLA06608-0537,Glade Creek Reservoir (Lower),37.69558878,-81.05483233,EPA Lakes,1,-43.94348752,-6.945182607
NLA06608-0540,Elk City Lake,35.17104325,-99.37115228,EPA Lakes,1,-5.888276251,0.232917048
NLA06608-0541,Lake Anne,38.96504347,-77.33745683,EPA Lakes,1,-32.19062722,-3.676840534
NLA06608-0542,Buckskin Lake,45.78575069,-88.36579346,EPA Lakes,1,-26.30095626,0.398816663
NLA06608-0546,Grist Millpond,42.35496664,-71.47978934,EPA Lakes,1,-46.01807651,-6.683600051
NLA06608-0547,Arrowhead Lake,44.20672826,-89.83486415,EPA Lakes,1,-51.82228981,-6.575213527
NLA06608-0550,Armington Lake,43.9575273,-71.96791311,EPA Lakes,1,-67.62164147,-9.065690835
NLA06608-0551,Cokato Lake,45.10823473,-94.16801923,EPA Lakes,1,-47.90401102,-6.378366686
NLA06608-0555,Little Otter,41.72092858,-85.00769013,EPA Lakes,1,-48.06641631,-6.628149213
NLA06608-0558,North Mayfield,46.76330385,-96.21518776,EPA Lakes,1,-33.19429951,-2.447988978
NLA06608-0560,Lake Meredith,35.61858883,-101.6607655,EPA Lakes,1,-8.053856042,0.328194258
NLA06608-0561,Payette Lake,44.9484358,-116.0893222,EPA Lakes,1,-116.0174056,-15.41970601
NLA06608-0562,Flat River Reservoir,41.68686806,-71.61087837,EPA Lakes,2,-38.51042555,-5.632600171
NLA06608-0564,Santa Cruz Lake,35.97472589,-105.9168212,EPA Lakes,1,-78.75805532,-11.17340222
NLA06608-0565,Vasona Reservoir,37.24525923,-121.9668773,EPA Lakes,1,-27.27554394,-4.026146848
NLA06608-0569,Willow Creek Reservoir,34.60517537,-112.4389242,EPA Lakes,1,-9.394752505,3.022832225
NLA06608-0570,Cooney Reservoir,45.44213549,-109.2242066,EPA Lakes,1,-127.8771866,-16.24625229
NLA06608-0579,Alkaline Lake,46.82469712,-99.7794296,EPA Lakes,1,-38.45299333,-3.299209545
NLA06608-0580,Flanagan Reservoir,37.17718851,-82.39104876,EPA Lakes,1,-36.31936413,-5.498227878
NLA06608-0581,Magic Reservoir,43.25263859,-114.3827885,EPA Lakes,1,-126.9155845,-16.20461548
NLA06608-0582,Union Pond,41.80079367,-72.52468392,EPA Lakes,1,-49.25593844,-7.471125693
NLA06608-0583,Blue Lake,31.20627441,-91.54690118,EPA Lakes,1,13.46180408,3.407098433
NLA06608-0585,S. Line Reservoir,39.48658532,-118.7255216,EPA Lakes,1,-89.24729624,-10.71988875
NLA06608-0587,Bass Lake,41.2184867,-86.59115603,EPA Lakes,2,-18.94627532,-1.341755382
NLA06608-0588,,39.3320249,-97.37482305,EPA Lakes,1,-8.565910376,-0.739061569
NLA06608-0590,Haskell Lake,45.9076374,-89.91696268,EPA Lakes,1,-54.56524164,-6.564062313
NLA06608-0591,Lake Allatoona,34.13761156,-84.64323654,EPA Lakes,1,-18.0601946,-2.966383087
NLA06608-0593,Lake Louise,48.70867836,-122.3277089,EPA Lakes,1,-63.57584401,-8.367933147
NLA06608-0594,Banks Lake,32.37834158,-82.0648507,EPA Lakes,1,-29.16136072,-3.492631995
NLA06608-0595,Mutske,45.81215092,-99.76603988,EPA Lakes,1,-35.0314196,-2.625727385
NLA06608-0596,West Twin Lake,39.07986361,-106.3650807,EPA Lakes,1,-120.3614215,-16.51041578
NLA06608-0597,Lake Lowell,43.54705816,-116.6654946,EPA Lakes,1,-118.3836417,-14.8208197
NLA06608-0599,Lake Somerville,30.29008869,-96.59781441,EPA Lakes,1,-11.91626821,-1.971615059
NLA06608-0606,Schnur Lake,45.97262852,-90.50816425,EPA Lakes,1,-43.14076071,-4.395600315
NLA06608-0608,,36.59009304,-89.26975098,EPA Lakes,1,-17.16959322,-0.578451431
NLA06608-0609,Lake Thonotosass,28.06126866,-82.27729181,EPA Lakes,1,7.884480508,1.73212413
NLA06608-0610,Long Pond,42.69132092,-71.3703595,EPA Lakes,1,-41.31012003,-5.172112756
NLA06608-0611,Lake Kegonsa,42.9654707,-89.25185174,EPA Lakes,1,-40.42535083,-5.249210991
NLA06608-0614,Cooper Creek Reservoir,43.37864455,-123.2686178,EPA Lakes,1,-60.20770854,-7.840411969
NLA06608-0616,McGill,36.72480919,-98.88888117,EPA Lakes,1,-22.3344888,-3.329685473
NLA06608-0617,Upper Lake Mary,35.06360996,-111.4965509,EPA Lakes,1,-23.08751808,0.471105681
NLA06608-0618,Gantt Reservoir,31.44842292,-86.43728338,EPA Lakes,1,-10.38316581,-1.835308026
NLA06608-0619,Campbell Lake,42.32382664,-85.4673404,EPA Lakes,1,-52.90472747,-7.631916056
NLA06608-0622,Lake Victoria,45.88174092,-95.33234259,EPA Lakes,1,-48.54559889,-6.384213948
NLA06608-0623,Mogadore Reservoir,41.06227132,-81.31730025,EPA Lakes,1,-45.16902337,-6.127988737
NLA06608-0624,Lake Pana,39.37683345,-89.02743535,EPA Lakes,1,-37.88557439,-5.066014096
NLA06608-0625,Van Patten Lake,44.9542938,-118.185992,EPA Lakes,1,-111.1160806,-14.61408614
NLA06608-0627,Berry Lake,44.88675167,-88.48011849,EPA Lakes,1,-26.5785061,-1.194647061
NLA06608-0628,Lake Isabel,35.75956138,-105.1444706,EPA Lakes,1,-30.62338861,-2.432187047
NLA06608-0630,Dewey Lake,46.30058363,-87.77935818,EPA Lakes,1,-46.25933151,-3.537672623
NLA06608-0632,La Cygnes Lake,38.35723526,-94.63514177,EPA Lakes,1,-6.300117255,0.092583635
NLA06608-0634,,47.92494929,-101.229344,EPA Lakes,1,-43.1852156,-2.992173763
NLA06608-0635,Lonetree Reservoir,40.33649731,-105.1268527,EPA Lakes,1,-107.6703563,-14.03290993
NLA06608-0637,Strawberry Reservoir,40.13391202,-111.0580729,EPA Lakes,1,-100.2089675,-12.18028997
NLA06608-0641,Bayley,48.41877337,-117.6640499,EPA Lakes,1,-105.5978403,-13.24195249
NLA06608-0648,Clear Lake,42.26770086,-99.24832126,EPA Lakes,1,-21.94675887,-1.043672344
NLA06608-0649,Lake Alpine,38.47603543,-119.9997761,EPA Lakes,1,-80.54131551,-10.70903908
NLA06608-0650,Henry's Lake,44.64209925,-111.3963618,EPA Lakes,1,-106.5500062,-12.59323597
NLA06608-0651,Lake Purdy,33.46835151,-86.64445451,EPA Lakes,1,-11.89348809,-1.163867977
NLA06608-0654,McLeod Lake,45.98738228,-89.35046545,EPA Lakes,1,-33.73072981,-1.79146183
NLA06608-0657,HUDSON POND,46.16790978,-69.00206052,EPA Lakes,1,-58.72375342,-6.351494503
NLA06608-0658,Clear Lake,44.02383508,-124.0796101,EPA Lakes,1,-36.93301531,-4.76469435
NLA06608-0659,Whitman Lake,48.18807378,-98.0662251,EPA Lakes,1,-76.29887063,-10.1553351
NLA06608-0660,Strakis Lake,39.71571919,-86.21162845,EPA Lakes,1,-32.72482777,-3.537939107
NLA06608-0661,Lackawanna Lake,41.55549527,-75.70704866,EPA Lakes,1,-52.09741736,-7.1496414
NLA06608-0662,Back Lake,45.0802966,-71.35188791,EPA Lakes,1,-67.13813685,-8.70838623
NLA06608-0663,,44.92721305,-97.43982726,EPA Lakes,1,-30.66254097,-2.418179218
NLA06608-0665,Mott Lake,35.05246497,-79.20867259,EPA Lakes,1,-23.18689694,-3.418855469
NLA06608-0671,Twin Lakes,40.68974933,-110.3847622,EPA Lakes,1,-89.37916738,-11.35506947
NLA06608-0672,Horseshoe Lake,38.70179794,-90.09502746,EPA Lakes,1,-14.88075651,-1.056142408
NLA06608-0674,Plainfield Pond,42.54198776,-72.95778821,EPA Lakes,1,-51.582657,-7.269240198
NLA06608-0677,Mann Lake,42.77239407,-118.446839,EPA Lakes,1,-57.12377307,-3.051461673
NLA06608-0678,Hosmer Lake,43.96358712,-121.7804825,EPA Lakes,1,-93.3261305,-12.61268123
NLA06608-0679,Lake Nokomis,44.90724118,-93.24237251,EPA Lakes,1,-23.7575882,-1.499364165
NLA06608-0681,Hulls Lake,38.82349927,-80.61407853,EPA Lakes,1,-44.13594074,-6.489929898
NLA06608-0686,Fanny Lake,45.99294588,-95.68760607,EPA Lakes,1,-31.80572986,-2.775721899
NLA06608-0687,Big Battlement Lake,38.99691941,-108.0510627,EPA Lakes,1,-106.8996708,-14.15010545
NLA06608-0690,Slatersville,41.98943091,-71.5975535,EPA Lakes,2,-42.98267346,-6.080498248
NLA06608-0692,,40.67141407,-99.05552208,EPA Lakes,1,-51.24075231,-5.241459121
NLA06608-0693,Kerckhoff Lake,37.14727752,-119.5155897,EPA Lakes,1,-103.6447415,-13.9327444
NLA06608-0696,,34.94582155,-97.4757382,EPA Lakes,1,-19.85133808,-3.192605053
NLA06608-0707,,46.89269882,-99.41665043,EPA Lakes,1,-34.14947793,-2.488118351
NLA06608-0709,Trout Lake,28.86654374,-81.68245579,EPA Lakes,1,18.03423935,4.175706481
NLA06608-0710,Dick's Pond,41.76026908,-70.65792119,EPA Lakes,1,-31.99235026,-4.744198671
NLA06608-0711,Bunkick Lake,30.75107327,-93.11140261,EPA Lakes,1,-14.03103543,-2.454518047
NLA06608-0712,Diamond M Ranch Lake,32.02985585,-97.62566712,EPA Lakes,1,-14.64065181,-2.675556569
NLA06608-0713,Boca Reservoir,39.40384918,-120.0976296,EPA Lakes,1,-84.01535411,-10.20106038
NLA06608-0715,Button Rock Reservoir,40.21848571,-105.3784913,EPA Lakes,1,-119.5416273,-15.99088489
NLA06608-0717,Silver Lake Dover,39.17533903,-75.53217241,EPA Lakes,1,-36.63320006,-5.61680406
NLA06608-0718,White Lake,46.47746767,-103.2176549,EPA Lakes,1,-54.70617621,-5.606108085
NLA06608-0720,Keith Sebelius Lake,39.78368053,-99.96360846,EPA Lakes,1,-35.18562362,-3.400824628
NLA06608-0721,Swofford Pond,46.49728658,-122.4056376,EPA Lakes,1,-64.98814019,-8.279957224
NLA06608-0723,Shell Lake,42.92255989,-102.0383947,EPA Lakes,1,-29.89735965,-0.697727022
NLA06608-0724,Tipton Lakes,39.18947102,-85.98220181,EPA Lakes,1,-19.61437215,-2.056244411
NLA06608-0726,Upper Dan Forth Ponds,43.83495077,-71.09335145,EPA Lakes,1,-61.28584478,-8.508125555
NLA06608-0727,Lake Isabella,45.63873346,-97.34187361,EPA Lakes,1,-37.30545468,-4.15881941
NLA06608-0731,Harper Lake,41.33744108,-85.59855169,EPA Lakes,1,-38.75961023,-4.826576787
NLA06608-0733,Upper Pahranagat Lake,37.30165688,-115.1266278,EPA Lakes,1,-78.02022284,-7.428492889
NLA06608-0734,Mud Lake,47.12976263,-88.31643187,EPA Lakes,1,-76.03303164,-9.884887308
NLA06608-0738,Island Pond,43.17765587,-72.06616228,EPA Lakes,1,-55.27770709,-7.620254584
NLA06608-0743,Long Lake,45.28365031,-93.84703784,EPA Lakes,1,-45.29110505,-5.641129372
NLA06608-0744,,37.50728425,-96.22952255,EPA Lakes,1,-29.82008676,-4.890808349
NLA06608-0749,Wrights Pond,38.21777874,-77.66963872,EPA Lakes,1,-35.38653512,-5.4489179
NLA06608-0751,Ocoee Lake,35.09506233,-84.60955737,EPA Lakes,1,-26.95990311,-4.853193721
NLA06608-0753,Cassadaga Lake,42.34421131,-79.32038612,EPA Lakes,1,-65.25591744,-9.013522254
NLA06608-0754,Wallum Lake,42.00008215,-71.76889368,EPA Lakes,1,-39.90300083,-5.539745167
NLA06608-0755,,45.17198582,-100.0637661,EPA Lakes,1,-63.50143905,-7.404159951
NLA06608-0756,Lake Duncan,34.51995909,-97.81889401,EPA Lakes,1,-10.22918775,-1.160322109
NLA06608-0759,Okamanpeedan,43.49635854,-94.58564751,EPA Lakes,1,-25.03380748,-2.384215428
NLA06608-0761,Orange Reservoir,40.76263285,-74.28597177,EPA Lakes,1,-30.55916269,-5.242980694
NLA06608-0762,Cottonwood Lake,47.61486601,-100.8270609,EPA Lakes,1,-44.75073482,-3.550875761
NLA06608-0764,Ogallala Lake,41.21443378,-101.6522363,EPA Lakes,1,-84.37656614,-9.894195416
NLA06608-0765,Stoughton Lake,40.16155115,-79.05296653,EPA Lakes,1,-58.2616656,-8.921727565
NLA06608-0766,Spiritwood Lake,47.07388772,-98.58682039,EPA Lakes,1,-50.36696864,-5.027673478
NLA06608-0769,Cave Lake,47.46561683,-116.6021502,EPA Lakes,1,-92.7525526,-11.3561514
NLA06608-0770,Tempe Lakes,33.37648429,-111.9196013,EPA Lakes,1,-32.16640732,-0.679664825
NLA06608-0771,Lookout Lake,46.43678101,-93.95778373,EPA Lakes,1,-20.13726545,-0.459573834
NLA06608-0775,Soil Conservation Service Site 5 Reservoir,31.77844848,-99.48680479,EPA Lakes,1,-22.03100543,-3.560749477
NLA06608-0779,Lake Eli,43.74155805,-97.60321373,EPA Lakes,1,-20.75423464,-2.07706373
NLA06608-0781,Lake Tranquility,40.95244606,-74.78073603,EPA Lakes,1,-40.54088952,-5.61704303
NLA06608-0782,Vesper Lake,47.97490008,-90.74589983,EPA Lakes,1,-66.83459397,-8.483377332
NLA06608-0783,Lake Lorraine,40.38121547,-84.32400254,EPA Lakes,1,-18.82815359,-1.541543744
NLA06608-0785,Red Rock Lake,46.87138943,-119.5708717,EPA Lakes,1,-123.0201709,-15.75071522
NLA06608-0792,Lake Lewisville,33.06586113,-96.98715489,EPA Lakes,1,-9.265600025,-1.455281999
NLA06608-0793,Flat Top Lake,37.62556948,-81.09987899,EPA Lakes,1,-43.70124006,-6.852835243
NLA06608-0794,Freemont Lake,42.94295938,-109.8067241,EPA Lakes,2,-119.8386961,-15.23356506
NLA06608-0797,Bassett Lake,39.46727638,-114.854418,EPA Lakes,1,-101.1865038,-11.77720481
NLA06608-0802,Wallace Pond,42.7054837,-71.92427314,EPA Lakes,1,-49.01140694,-6.961357043
NLA06608-0804,Pennyrile Lake,37.06496556,-87.66339204,EPA Lakes,1,-15.67896163,-1.786154434
NLA06608-0805,Beardsley Pond,41.89706027,-73.4471959,EPA Lakes,1,-41.12947924,-5.014900433
NLA06608-0806,Turtlehead Pond,44.32604728,-72.33303748,EPA Lakes,1,-63.32017064,-8.880034199
NLA06608-0807,Lynn Lake,45.4544983,-97.67084235,EPA Lakes,1,-29.9837815,-2.869651199
NLA06608-0808,Pennock,37.80850252,-94.20630504,EPA Lakes,1,-5.350924598,-0.594922828
NLA06608-0809,Fools Hollow Lake,34.27511413,-110.0619092,EPA Lakes,1,-31.06133436,-1.362748447
NLA06608-0811,Johnson Lake,41.58503646,-84.93075504,EPA Lakes,1,-42.74299427,-5.444852951
NLA06608-0812,Lake Warren Hood,31.89213905,-90.60093891,EPA Lakes,1,5.413176846,1.799160569
NLA06608-0815,McMath Millpond,32.07003639,-84.29700265,EPA Lakes,1,-18.54677317,-3.495162045
NLA06608-0820,Burgess Falls Lake,36.04195569,-85.58909082,EPA Lakes,1,-25.30471901,-4.203809251
NLA06608-0823,Half Moon Lake,45.50212807,-92.42758598,EPA Lakes,1,-42.18480702,-4.62040761
NLA06608-0824,Bluestem Lake,36.70285935,-96.42019136,EPA Lakes,1,-20.04248147,-3.838735454
NLA06608-0825,Newcastle Reservoir,37.65022613,-113.5241332,EPA Lakes,1,-71.43728408,-7.943218725
NLA06608-0827,Waneka Reservoir,39.99512558,-105.1124639,EPA Lakes,1,-82.58813833,-8.49859004
NLA06608-0828,Eagle Lake,33.14557832,-90.35508478,EPA Lakes,1,-0.974437129,0.617339138
NLA06608-0830,Unnamed Lake,47.3145341,-99.4057224,EPA Lakes,1,-32.39586683,-3.164891681
NLA06608-0831,Table Rock Reservoir,35.06242308,-82.68737992,EPA Lakes,1,-22.69410452,-4.043400553
NLA06608-0833,Glenns Lake,48.90066286,-113.79482,EPA Lakes,1,-125.1400549,-16.92362161
NLA06608-0834,Saguaro Lake,33.55658479,-111.5104323,EPA Lakes,1,-61.11196959,-7.378091132
NLA06608-0836,Ganado Lake,35.73708099,-109.5195801,EPA Lakes,1,-16.78984812,1.101031351
NLA06608-0837,Carey Lake,43.32535916,-113.9237405,EPA Lakes,1,-105.4610375,-10.80493742
NLA06608-0842,Heart Lake,44.98259563,-109.5385322,EPA Lakes,1,-129.7921165,-16.99863994
NLA06608-0843,Ski Lake,33.28828061,-87.1410494,EPA Lakes,1,-4.737980058,-0.032659603
NLA06608-0846,Willow Reservoir,45.70558294,-89.89123137,EPA Lakes,1,-46.31175878,-5.293308151
NLA06608-0847,Grand Lake St. Marys,40.52821138,-84.49692799,EPA Lakes,1,-22.85204276,-2.546157447
NLA06608-0849,Ozette Lake,48.09040077,-124.6325273,EPA Lakes,1,-48.12506688,-6.817990141
NLA06608-0850,Rockport Reservoir,40.76400873,-111.3907566,EPA Lakes,1,-115.7022012,-15.04416428
NLA06608-0851,Eureka Lake,45.77329011,-99.64100853,EPA Lakes,1,-69.80240134,-7.789111383
NLA06608-0856,Jean Neustadt,34.28490489,-97.17112636,EPA Lakes,1,-16.22733191,-2.65682804
NLA06608-0857,Lake Townsend,36.17652473,-79.76105079,EPA Lakes,1,-22.21661413,-3.581793039
NLA06608-0859,Tichigan Lake,42.78877715,-88.21979209,EPA Lakes,1,-43.65168153,-5.711681605
NLA06608-0860,Coralville Lake,41.77555566,-91.58457902,EPA Lakes,2,-41.11105676,-6.198149352
NLA06608-0862,Fox Lake,46.13959313,-90.20943735,EPA Lakes,1,-38.89219142,-2.979574093
NLA06608-0863,Atwood Lake,40.55157389,-81.23795266,EPA Lakes,1,-47.5808837,-6.833231888
NLA06608-0864,Neegronda Reservoir,38.29933705,-102.7554334,EPA Lakes,1,-5.968546393,2.304416243
NLA06608-0865,Crystal Lake,28.0262635,-81.90969367,EPA Lakes,1,2.518524974,0.925858536
NLA06608-0868,Cap Mauzy Lake,37.61578723,-87.85835615,EPA Lakes,1,-13.71891927,-0.842106526
NLA06608-0869,Lake Greeley,41.41393411,-75.02535883,EPA Lakes,1,-48.8614138,-7.661487876
NLA06608-0870,Smith Reservoir,44.31668637,-122.0463775,EPA Lakes,1,-86.96921284,-12.5067133
NLA06608-0871,South Dry Wood Lake,45.39184932,-96.09372175,EPA Lakes,1,-30.37143673,-2.673495358
NLA06608-0872,Santa Fe Lake,37.70523851,-97.05592896,EPA Lakes,1,-14.06891572,-2.196373683
NLA06608-0873,Soldiers Annex,34.78754469,-111.2309008,EPA Lakes,1,-30.68039069,-1.338931478
NLA06608-0874,Martin Lake,43.49984691,-86.02363273,EPA Lakes,1,-63.19042997,-9.247693603
NLA06608-0875,Pine Lake,42.42600499,-84.93952274,EPA Lakes,1,-29.84281735,-2.578579614
NLA06608-0877,Imperial Rerservoir,33.39339434,-114.7186101,EPA Lakes,1,-72.51930877,-6.95503528
NLA06608-0878,West Leaf Lake,46.41279009,-95.49202478,EPA Lakes,1,-48.07342032,-5.459756775
NLA06608-0880,O'Brien Reservoir Number 1,39.61349449,-102.1976293,EPA Lakes,1,-30.71703882,-2.067713315
NLA06608-0881,Phillips Reservoir,44.68029866,-118.0456408,EPA Lakes,1,-108.2682239,-13.58509565
NLA06608-0885,Corona Lake,33.74732977,-117.4401855,EPA Lakes,1,-48.95142703,-5.382701489
NLA06608-0889,Willow Creek Reservoir,41.21839793,-116.5205894,EPA Lakes,1,-105.5757576,-11.9013764
NLA06608-0890,Aspen Lake,48.04237609,-90.41206384,EPA Lakes,1,-63.25588939,-6.987406319
NLA06608-0891,Oliver Reservoir,41.22739765,-103.8250886,EPA Lakes,1,-64.33568287,-6.201309092
NLA06608-0893,Leesville Lake,40.4600301,-81.16283175,EPA Lakes,1,-46.4788014,-7.052454362
NLA06608-0895,Lyman Lake,34.36024322,-109.3628312,EPA Lakes,1,-28.68089398,-1.841016734
NLA06608-0899,,46.64962378,-99.42139052,EPA Lakes,1,-41.53899811,-4.310519508
NLA06608-0900,Forbes Lake,38.72322531,-88.7625553,EPA Lakes,1,-40.77465099,-5.863442101
NLA06608-0904,Browns Lake,42.30712511,-96.33164966,EPA Lakes,1,-39.37668176,-3.444792248
NLA06608-0905,Marlette Lake,39.17160197,-119.9011897,EPA Lakes,1,-77.74268302,-8.479187983
NLA06608-0906,Phelps Lake,43.64334502,-110.796597,EPA Lakes,1,-130.3673536,-17.27845495
NLA06608-0913,Soper Pond,46.36895187,-69.22774755,EPA Lakes,1,-51.78082604,-5.320072524
NLA06608-0914,Peaked Mountian Pond,44.7665922,-67.69930253,EPA Lakes,1,-44.10544029,-5.626281801
NLA06608-0915,,47.5788475,-96.23531854,EPA Lakes,1,-43.40702386,-4.176796618
NLA06608-0916,Cripple Creek #2,38.79133283,-105.1064368,EPA Lakes,1,-98.592795,-13.61158028
NLA06608-0918,Little Big Wood Pond,45.63536489,-70.35478251,EPA Lakes,1,-86.87234931,-12.00207867
NLA06608-0921,Falls Lake,35.95443189,-78.57809968,EPA Lakes,1,-18.15836855,-2.909899669
NLA06608-0922,Lake De Smet,44.46680722,-106.7540577,EPA Lakes,1,-103.5496573,-12.07269844
NLA06608-0924,McKeel Lake,42.53263874,-100.5912717,EPA Lakes,1,-120.3031378,-15.27926266
NLA06608-0925,Lake Mead,36.11204382,-114.4484101,EPA Lakes,1,-94.58180672,-11.45271906
NLA06608-0926,Atkins Lake,46.27836202,-91.03611959,EPA Lakes,1,-44.08666439,-4.423400146
NLA06608-0927,Pelican Lake,40.19262068,-109.6839624,EPA Lakes,1,-71.18672603,-7.291212034
NLA06608-0929,Georgetown Lake,46.17967552,-113.2957121,EPA Lakes,1,-117.6712371,-13.70834858
NLA06608-0930,Winnisquam Lake,43.53424744,-71.50524998,EPA Lakes,1,-49.50394967,-6.643882935
NLA06608-0933,Beulah Reservoir,43.92762751,-118.1504274,EPA Lakes,1,-110.9685281,-13.76041067
NLA06608-0934,Waldo Lake,43.73612725,-122.0382458,EPA Lakes,1,-71.61103512,-8.962837273
NLA06608-0935,Fish Lake,44.6510154,-93.4604842,EPA Lakes,1,-25.17686197,-1.785433758
NLA06608-0938,Muskegon Lake,43.23106073,-86.2884379,EPA Lakes,1,-58.23077657,-8.117117755
NLA06608-0940,Winters Creek Lake,41.95740591,-103.5255076,EPA Lakes,1,-75.25326602,-7.58296673
NLA06608-0942,Long Lake,47.07143625,-94.60247265,EPA Lakes,1,-53.10210352,-5.727880836
NLA06608-0943,Blue Ridge Lake,34.80731121,-84.26596921,EPA Lakes,1,-22.41676041,-3.720674567
NLA06608-0944,West Alkali Reservoir,48.20653603,-108.0879027,EPA Lakes,1,-84.22179291,-9.827834213
NLA06608-0946,Knowlton Pond,41.83996337,-72.19612696,EPA Lakes,1,-29.44227217,-3.430540794
NLA06608-0950,Boysen Reservoir,43.16774073,-108.1947009,EPA Lakes,1,-119.3273316,-14.63859807
NLA06608-0955,Granite Springs Reservoir,41.17631286,-105.2328863,EPA Lakes,1,-108.7885765,-13.65051187
NLA06608-0957,Upper Dog Run,39.30139975,-80.56008707,EPA Lakes,1,-36.06430723,-4.97007105
NLA06608-0958,Long Lake (Main Bay),47.5916096,-93.39164891,EPA Lakes,1,-57.36517328,-6.301912713
NLA06608-0961,Blue Lake,47.48939455,-116.6865573,EPA Lakes,1,-96.10617156,-12.3603959
NLA06608-0962,Porcupine Reservoir,41.51816888,-111.7317,EPA Lakes,1,-118.4064873,-15.36181445
NLA06608-0967,Lake Wanalain,43.80089109,-99.23771294,EPA Lakes,1,-32.1663654,-3.078026332
NLA06608-0968,Little Clear Lake,42.73174291,-94.90058432,EPA Lakes,1,-11.17245391,0.937381023
NLA06608-0970,Willow Lake,43.0004446,-109.8706018,EPA Lakes,1,-112.4498582,-13.89687748
NLA06608-0971,Prairie Creek,40.11693151,-85.28406916,EPA Lakes,1,-36.81349528,-5.521096754
NLA06608-0972,Lake Rolla,35.52857379,-98.02578504,EPA Lakes,1,-39.56635508,-6.006983381
NLA06608-0974,Fence Lake,46.47568516,-88.19188615,EPA Lakes,1,-63.95257285,-7.896057119
NLA06608-0979,Stockade,43.76802869,-103.5206581,EPA Lakes,1,-64.8100282,-6.660581453
NLA06608-0980,Sugar Creek Lake,37.39564741,-88.68475272,EPA Lakes,1,-21.28960742,-3.040563537
NLA06608-0982,Miles Pond,44.44651471,-71.81133018,EPA Lakes,1,-65.81793128,-9.335973072
