"","Site_ID","Site_Name","Project","COUNT","d2H","d18O","OBJECTID","Dist_moved","h_ann","o_ann","fa_qs_ann","h_win","o_win","fa_qs_win","h_sum","o_sum","fa_qs_sum","elsl","el","es"
"538","NLA06608-1024","Fayant Lake","EPA Lakes",1,-46.84761286,-3.066759806,"242368",7,-92.9691895647907,-12.4201447900244,0.00361344125121832,-141.130078371608,-18.4556625428692,0.00108501547947526,-72.3020745602977,-9.83014112819681,0.00252842577174306,5.57509619590817,5.59428270739259,3.90463160037452
"539","NLA06608-1034","Mill Lake","EPA Lakes",1,-42.96600166,-5.009659687,"140087",3,-65.7039918388067,-9.77623509183768,0.00720071839168668,-84.9191645075174,-12.3329738878704,0.00393308140337467,-42.5756894098883,-6.69882582301024,0.00326763698831201,5.53743003326148,5.5400931360332,3.85938850835367
"540","NLA06608-1035","Ingham Lake","EPA Lakes",1,-19.11964503,-1.508988678,"196632",6,-60.3612215618893,-8.73623579834161,0.794438183307648,-99.1378271469326,-13.6573391051325,0.244829535484314,-43.0877878771743,-6.54407165979297,0.549608647823334,5.18032750985897,5.19560993203677,3.62936527321228
"541","NLA06608-1036","Lake View Lake","EPA Lakes",1,-22.46774793,-3.126616577,"341714",0,-42.5248062927638,-6.63846112201825,0.0104636456817389,-64.8064090837185,-9.54044679318692,0.00382374925538898,-29.6933876998991,-4.96727915986106,0.00663989689201117,5.088195755782,5.08481886703296,3.54314642699168
"542","NLA06608-1037","Swimming River Reservoir","EPA Lakes",1,-36.27994096,-5.715206912,"22301",1,-44.3777271323671,-7.24834927775919,0.0228674355894327,-56.2117949165526,-8.80227857786846,0.0109909474849701,-33.4260345520904,-5.81028544048038,0.0118764881044626,6.1064862422468,5.98512931935643,4.15305439595536
"543","NLA06608-1038","August Lake","EPA Lakes",1,-59.80799354,-6.732657123,"268558",6,-85.6982694834102,-12.0920888010293,0.0453675948083401,-127.464149498206,-17.3341518784647,0.0138783305883408,-67.2906924374257,-9.78174385052543,0.0314892679452896,5.93469237795332,5.94370886924522,4.14383793711281
"544","NLA06608-1039","Kelly Lake","EPA Lakes",1,5.731381799,2.121545749,"100684",6,-29.7198687519999,-5.28836652474678,0.12955579161644,-36.1157102475141,-6.26319924179683,0.06891168653965,-22.4520834207413,-4.18063761328154,0.0606440789997578,4.65688395612366,4.67784619766048,3.27556352437125
"545","NLA06608-1041","Grimes","EPA Lakes",1,-73.57524104,-5.099773122,"428330",0,-100.357076548894,-13.1899806330183,0.0100323930382729,-103.693724319681,-13.6653144710114,0.0086591886356473,-79.3167307547862,-10.1925969468803,0.0013732046354562,5.1417216894383,5.15130504652787,3.61100885530202
"546","NLA06608-1044","Pickwick Lake","EPA Lakes",1,-24.61790963,-4.191994729,"162138",0,-30.3195985605389,-5.3263612735667,6.65887403488159,-37.3946192309857,-6.29087399369933,3.64726519584656,-21.7512184690337,-4.15826153028152,3.01161527633667,4.66703848426195,4.68255577846433,3.27974877311342
"547","NLA06608-1045","Keula Lake","EPA Lakes",1,-55.64601828,-7.046665603,"145398",0,-68.0699754380016,-10.2037042018615,0.278075754642487,-85.3255123155388,-12.4567513738716,0.146878004074097,-48.7521618128028,-7.68137612254689,0.13119775056839,5.7641219535954,5.8116527293151,4.04000886404087
"548","NLA06608-1047","Sam Rayburn","EPA Lakes",1,-10.45868887,-1.631672155,"381117",0,-21.5553732648732,-3.80571066602718,3.2274329662323,-27.774280736852,-4.77966641026343,1.54511392116547,-15.8436598017661,-2.91119267410976,1.68231952190399,4.97623947305275,4.85718323899463,3.3829461557335
"549","NLA06608-1052","Kirwin Reservoir","EPA Lakes",1,-34.269444,-3.972525318,"341048",0,-62.0577014730866,-8.86378139509843,0.66758131980896,-93.6940238354799,-13.013290494994,0.269167006015778,-40.6843128558767,-6.06038560983818,0.398414462804794,4.9555334797018,4.88954261704617,3.41968209728131
"550","NLA06608-1055","Camp Seneca Lake","EPA Lakes",1,-21.90140809,-1.534782521,"150038",1,-52.0573861597128,-8.18111922185605,0.0870017036795616,-66.3154605210099,-10.0068718321755,0.0494248643517494,-33.3037257916337,-5.77970392854852,0.0375768430531025,5.30802933808515,5.30306379494987,3.6955160677744
"551","NLA06608-1056","Indian Lake","EPA Lakes",1,-22.39816364,-2.940048148,"205129",0,-36.4018747867818,-6.50850861399357,0.00998891238123178,-47.5009363004857,-8.07217138621927,0.00542351137846708,-23.2166450533107,-4.65094267610678,0.00456540053710341,4.92734848053574,4.93030404989148,3.44322901363865
"552","NLA06608-1057","Cle Elum Lake","EPA Lakes",1,-97.18850278,-13.10397384,"429221",0,-97.496688218684,-13.0647028038079,0.282632321119308,-99.6912952513047,-13.3572406582021,0.256942123174667,-75.5473160116758,-10.1388911093261,0.0256902147084475,5.76522994089707,5.89168633085664,4.10453937490581
"553","NLA06608-1058","Lake of the Woods","EPA Lakes",1,-66.61704525,-7.092650657,"439661",0,-97.9836856718788,-13.2520758711612,0.010050249285996,-100.83551374029,-13.6159199226675,0.00893525499850512,-75.1299851593196,-10.3363207589524,0.00111499428749084,5.46349793490605,5.47150096018527,3.81923620956059
"554","NLA06608-1059","Lake Winnebago","EPA Lakes",1,-51.31749612,-6.746843622,"127254",0,-65.1204510283241,-9.46241586234561,7.90375089645386,-97.2874017803624,-13.5862827439642,3.1370837688446,-43.950489355385,-6.74838815356424,4.76666259765625,5.4602235271884,5.60192176395289,3.90255904519747
"555","NLA06608-1060",NA,"EPA Lakes",2,-1.155491858,2.148638173,"160768",1,-32.8233813709263,-5.74024381676212,0.0170409809798002,-38.9512144958584,-6.72657974246382,0.0111507950350642,-21.2227144187561,-3.87299597579429,0.00589018687605858,4.81753685669424,4.81819892543563,3.36728056245025
"556","NLA06608-1070","Grass Lake","EPA Lakes",1,-37.93082691,-4.217041506,"246378",1,-73.9432427349199,-10.0566268882629,0.00923005491495132,-113.958279249503,-15.1440005193094,0.00222514453344047,-61.232265755408,-8.44059873558542,0.00700491014868021,5.30971041221002,5.30382830330179,3.70207903876045
"557","NLA06608-1073","Ice Lake","EPA Lakes",1,-119.0963186,-15.83662411,"431488",3,-128.540107322475,-17.0380258193515,0.0121214929968119,-136.954154348732,-18.1379854328502,0.00964462291449308,-95.7768170152541,-12.7549253375469,0.00247687054798007,5.60905506851064,5.57843694970168,3.90301163046714
"558","NLA06608-1075","Echo Lake","EPA Lakes",1,-25.87406313,-0.645942985,"190730",1,-75.4736574651441,-10.8912790662188,0.0357051827013493,-111.509776333443,-15.4291034257144,0.0146185792982578,-50.4911109970633,-7.74536892248471,0.0210866071283817,5.75609055637634,5.76773875118683,4.01557171447214
"559","NLA06608-1083","Horse Creek Reservoir","EPA Lakes",1,-99.27730559,-12.44020905,"330152",2,-90.6398030129997,-12.277967111222,0.0106423627585173,-125.073112497724,-16.7437505521819,0.00451171584427357,-65.2993691981735,-8.99146925847517,0.00613064784556627,4.65031424760026,4.6442784187836,3.26357256426373
"560","NLA06608-1086",NA,"EPA Lakes",1,-35.59018314,-2.381013274,"319913",0,-86.5763659022637,-11.4600451115484,0.0116713773459196,-134.930703771217,-17.532764320094,0.00294847507029772,-70.2318488308852,-9.40737290717014,0.00872290320694447,5.40685329917737,5.40969214658798,3.77714551854922
"561","NLA06608-1087","Pennoyer Farm Pond","EPA Lakes",1,-13.4965358,-1.526964268,"50698",1,-37.398874347727,-6.24460624621006,0.0087788961827755,-43.5961153132793,-7.04859517998615,0.00602658651769161,-23.8291143938722,-4.48415832799612,0.00275230943225324,4.75754090056629,4.77057864379202,3.33702864965881
"562","NLA06608-1089","Lake Mary Ronan","EPA Lakes",1,-84.73179835,-8.25440966,"425798",0,-128.919231038093,-16.689945292854,0.00949918571859598,-142.490786247587,-18.5017627031022,0.00630888435989618,-102.08122905452,-13.1070369242547,0.0031903013586998,5.52592780961692,5.53231552934934,3.86809663998374
"563","NLA06608-1091","Alkaline Lake","EPA Lakes",1,-39.50403673,-3.483977785,"294281",0,-85.34950696904,-11.3410406484766,0.30219954252243,-130.625363864879,-17.0535625996432,0.0871007591485977,-67.0157892618458,-9.02784899004727,0.215098738670349,5.46555470493391,5.44798868198625,3.80286316389776
"564","NLA06608-1096","Spencer Dam Reservoir","EPA Lakes",1,-70.53181121,-8.696019128,"306162",0,-73.1323715080438,-10.0063884137431,4.07779741287231,-114.338674864428,-15.3429018282662,1.0914603471756,-58.0720865548334,-8.05598242269098,2.98633790016174,5.07579821311822,4.98548176455203,3.49069251904373
"565","NLA06608-1100","Quivira Lake","EPA Lakes",1,-20.39996596,-2.952472906,"341632",0,-57.342534818875,-8.30595333796688,35.1649322509766,-92.7392763336974,-12.9189235945404,10.7909774780273,-41.6714678480031,-6.26368556768999,24.3739566802979,5.08630581619131,4.91303781778945,3.43293316348621
"566","NLA06608-1101","Highland Lake","EPA Lakes",1,-31.92492634,-3.79735258,"18540",5,-55.0470911959338,-8.59307218961912,0.00910285860300064,-68.8332689933955,-10.3676973658328,0.00473454128950834,-40.1051527696688,-6.66967263463466,0.00436831591650844,5.48329268486496,5.48877829171231,3.81744727079532
"567","NLA06608-1102","Alruss","EPA Lakes",1,-56.17145506,-5.703645651,"264476",5,-85.031909196963,-11.9022380424181,0.0243489630520344,-131.158141717318,-17.7498948002777,0.00588994473218918,-70.3138314999701,-10.0363540642986,0.0184590201824903,5.81255645336495,5.81956855833627,4.05872682410997
"568","NLA06608-1103","O'Shaughnessey Reservoir","EPA Lakes",1,-30.43543764,-5.498968103,"151406",0,-54.3524615829951,-8.42142740547716,0.096057340502739,-68.7175528400035,-10.2905212121643,0.05556420981884,-34.6408428773693,-5.85668118070818,0.0404931232333183,5.18015673852415,5.1877055581093,3.6205475431133
"569","NLA06608-1107",NA,"EPA Lakes",1,-28.11979952,-2.448174172,"297298",3,-82.0564445501166,-10.9744606951863,0.00474548479542136,-132.080402628943,-17.3517042216109,0.00124204426538199,-64.3218884065979,-8.71359184708718,0.00350344041362405,5.37685493239353,5.37513594864469,3.75196357720667
"570","NLA06608-1108","Lake Mattoon","EPA Lakes",2,-43.64420508,-5.999808376,"157934",0,-43.6098847615795,-7.11166978653939,0.0336269922554493,-55.7438191560806,-8.74791476759121,0.0200720075517893,-25.6421378908527,-4.68874424106405,0.0135549856349826,4.92294557475525,4.92776014146291,3.44313131577615
"571","NLA06608-1111","North Ash Lake","EPA Lakes",1,-34.84736244,-3.255306725,"177081",0,-65.5242955659327,-9.30644662648466,0.0052823293954134,-109.806184676375,-14.8929255276759,0.00137313269078732,-49.9699670098696,-7.34415630898274,0.0039091962389648,5.29421988948046,5.29406873940662,3.6992824055431
"572","NLA06608-1113","Lake Hickory","EPA Lakes",1,-28.37170659,-4.518787486,"52092",0,-42.3936506533539,-6.97561183378287,0.952870309352875,-50.3646062336131,-7.98379980557513,0.624940991401672,-27.2032215959049,-5.05428469756145,0.327929109334946,4.79161923709773,4.98283770472215,3.48137293701687
"573","NLA06608-1114","Moon Lake","EPA Lakes",1,-14.12068539,-2.451281626,"114082",3,-21.881232765685,-3.93463228358227,7.07813835144043,-26.5322502166683,-4.57399530101881,3.3234384059906,-17.764453164017,-3.36870835317933,3.75469946861267,4.99765870057587,4.76811807592205,3.32733472282966
"574","NLA06608-1115","Powderhorn","EPA Lakes",1,-22.75652369,-1.895329903,"127448",5,-46.9982753167818,-7.02130233452898,0.0107100168243051,-66.3443496480787,-9.70269202535329,0.00510489568114281,-29.3787264559514,-4.57921090768674,0.00560512114316225,5.40878817889426,5.38233652277297,3.7462723649631
"575","NLA06608-1119","Oaks Park Reservoir","EPA Lakes",1,-115.3249249,-14.79879273,"417069",0,-118.225399343265,-16.2430911138338,0.00246531493030488,-149.82954757558,-20.1761558367568,0.00130978180095553,-82.4025096129309,-11.7850097743763,0.00115553301293403,5.0211031490187,5.01984389715417,3.53084788986186
"576","NLA06608-1120","Clearwater Lake","EPA Lakes",1,-32.14580359,-5.018847044,"349149",0,-34.2486621720034,-6.14785610632448,0.816739857196808,-43.4964203367904,-7.47764631631139,0.445994585752487,-23.12387908332,-4.54816081492326,0.370745450258255,4.92066131948213,4.93176489262536,3.44296099973405
"577","NLA06608-1122","Kettle Brook Reservoir #1","EPA Lakes",1,-44.23541874,-6.269870329,"11377",5,-56.0656944050773,-8.44342607046781,0.0198130588978529,-67.8349793673504,-9.94553532761305,0.0111008603125811,-41.0695608036385,-6.5294776168365,0.00871220044791698,5.57342060313626,5.59552640160256,3.88952298103029
"578","NLA06608-1124","Laguna Madre","EPA Lakes",1,-54.83437472,-5.672280095,"360047",0,-64.0826430467676,-9.19116719218233,0.0032751124817878,-104.915107777064,-14.5370948711662,0.000904927495867014,-48.4929684002748,-7.15011336837701,0.00237018498592079,4.68170489770598,4.69925505640774,3.3040856453543
"579","NLA06608-1125","Wononpakook Lake","EPA Lakes",1,-44.80857208,-6.193704543,"15344",0,-59.7313985373927,-9.04518300023829,0.6453537940979,-75.2195773421598,-11.0197084013248,0.339007556438446,-42.591917083087,-6.86013496035422,0.306346356868744,5.66220414976748,5.76012597635684,4.00197146797376
"580","NLA06608-1129","Blue Ridge","EPA Lakes",1,-66.31671415,-8.668125552,"419572",0,-61.512748492112,-8.0337446281814,0.013431990519166,-82.2284048105258,-10.9345691596858,0.00576671538874507,-45.9280146554424,-5.8514054303759,0.00766527466475964,4.64167843380091,4.61059685546772,3.24551306387375
"581","NLA06608-1130","Thornapple Lake","EPA Lakes",1,-55.16394185,-8.120537563,"129039",0,-58.3805222206783,-8.80573502555421,0.01014737598598,-77.6450024129006,-11.3669097747632,0.00526568247005343,-37.6007143894161,-6.04310109294178,0.00488169398158789,5.53210468683204,5.53234083433423,3.85346631635883
"582","NLA06608-1131","Crooked Lake","EPA Lakes",1,-34.432713,-4.126531261,"132053",2,-55.0671354695084,-8.3196578572154,0.00926217995584011,-75.1842224831208,-10.9865818389537,0.00451047997921705,-35.9712982833144,-5.78812100789303,0.00475169997662306,5.40472656697451,5.40293479356923,3.76424747766712
"583","NLA06608-1134","Flat Lake","EPA Lakes",1,-30.62339843,-2.281856578,"260455",4,-80.586908579111,-11.207979611674,0.065493568778038,-122.204397922979,-16.4584688990703,0.0186660811305046,-63.997599036512,-9.11505878961623,0.0468275025486946,5.5779787011191,5.59292339090297,3.90515801886314
"584","NLA06608-1141","Lake Palmdale","EPA Lakes",1,-63.49245018,-7.643386168,"448363",2,-65.9482004374025,-7.88819916674855,0.000672937370836735,-68.4626400794741,-8.30345899073409,0.000489191559609026,-59.2539618950382,-6.78264111605434,0.000183745753020048,4.60666983997198,4.63484858982201,3.26466797418084
"585","NLA06608-1143",NA,"EPA Lakes",1,-69.90639152,-9.967383131,"181542",0,-70.6182799783295,-10.2631074889064,0.0407005362212658,-112.550636358402,-15.5333337961036,0.0122762164101005,-52.5080439671999,-7.98694077054328,0.0284243263304234,5.76969819865048,5.7288370419105,3.9958496800459
"586","NLA06608-1145","Struble Lake","EPA Lakes",1,-28.67475316,-3.902045013,"24243",2,-50.2958789927302,-8.01153939164683,0.00839556101709604,-62.8140640222541,-9.65510943522122,0.00445948448032141,-36.1130629131023,-6.14941109064024,0.00393607607111335,5.31420625991265,5.3075885659673,3.69591784953732
"587","NLA06608-1147","Windsor Lake","EPA Lakes",1,-108.858905,-13.70825956,"332082",3,-97.3041971865953,-13.095520412432,0.609816312789917,-135.054875640412,-18.0361359121763,0.273219615221024,-66.6615213753265,-9.08516689536596,0.336596578359604,4.64506252300642,5.11097220360672,3.59094987172636
"588","NLA06608-1148","Mother Lake","EPA Lakes",1,-18.62792454,-0.268845421,"333798",1,-74.3941564870318,-10.1633844985733,0.0106186475604773,-116.012249874482,-15.5248230927402,0.00278289639391005,-59.613347385231,-8.25924929575105,0.00783575046807528,4.89751190682762,4.89917916904958,3.43201142118109
"589","NLA06608-1150","Lamb Lake","EPA Lakes",1,-53.329381,-5.042067965,"268442",2,-85.7153143464429,-11.9845290557129,0.0127628929913044,-131.09863361761,-17.7416221480343,0.00316726346500218,-70.7355197322626,-10.0842660365761,0.00959562882781029,5.78556586429422,5.79725470992754,4.04573660146554
"590","NLA06608-1151","River Reservoir","EPA Lakes",1,-68.10443239,-9.155873712,"419521",1,-61.7281523882979,-8.68556368981753,0.0155672132968903,-90.194761659255,-12.524297267437,0.00457745138555765,-49.8712539407281,-7.08665553207849,0.0109897619113326,4.87013462051035,4.92730002175374,3.46540944870499
"591","NLA06608-1153","Lake McDonald","EPA Lakes",1,-122.155252,-16.35680151,"425528",0,-135.264680229732,-17.3789649072939,0.111136510968208,-146.419931606977,-18.8457507678098,0.0834419429302216,-101.654625922913,-12.9596409409993,0.0276945643126965,5.80741895166029,5.92846773783307,4.14080355890896
"592","NLA06608-1155",NA,"EPA Lakes",1,-36.8853975,-3.004390481,"293544",3,-86.6242155276021,-11.4471580336451,0.00399699248373508,-131.735599062994,-17.1176940939885,0.00117105385288596,-67.930298593198,-9.09731607877722,0.00282593909651041,5.43447164972796,5.43547299424102,3.79440570710543
"593","NLA06608-1162","Lake Au Sable","EPA Lakes",1,-50.23710419,-5.758868187,"136710",0,-77.1039437515864,-11.2939040747761,0.00753092812374234,-95.6277476880412,-13.7562906271766,0.00434223795309663,-51.8789386635637,-7.94071843110908,0.00318868970498443,5.65248643020858,5.65867825686312,3.94142052601267
"594","NLA06608-1163","Fletcher Lake","EPA Lakes",1,-31.21234614,-3.353954474,"157843",6,-48.6912240650626,-7.46961014114496,0.013522838242352,-66.5201504871134,-9.88489637344524,0.00692913820967078,-29.9552929113792,-4.93145219695981,0.00659370003268123,5.23552075010933,5.24212082735882,3.654249802341
"595","NLA06608-1164","Sportsman Lake","EPA Lakes",1,-14.30802355,-2.559109672,"362082",1,-30.9706205461592,-5.29562861114569,0.0180750787258148,-48.1422091605722,-7.41097097989264,0.00572088127955794,-23.0189400755464,-4.31607261346383,0.0123541979119182,4.99212312050793,4.99304874994906,3.47518599915073
"596","NLA06608-1166","Crystal Lake","EPA Lakes",1,-35.72440636,-2.581443724,"184823",2,-78.2756274493517,-11.216901546154,0.00437825592234731,-113.389817303596,-15.6012490940857,0.00187827425543219,-51.8938155341668,-7.92287637424658,0.00249998131766915,5.83366671186297,5.83521387070032,4.06363763510172
"597","NLA06608-1167","Clark Lake","EPA Lakes",1,-35.14210464,-4.131527538,"142083",1,-59.8362020858777,-8.98732138759339,0.015527656301856,-79.2778463117122,-11.5671496471784,0.00817391462624073,-38.2262275601305,-6.11976100280793,0.00735374027863145,5.42744762504868,5.4242063391967,3.77996598009035
"598","NLA06608-1170","Lost Creek Reservoir","EPA Lakes",1,-119.5613972,-15.28901925,"421818",0,-120.21655369047,-16.3694405819104,0.0265496596693993,-133.73873720846,-18.0974977718651,0.0198479238897562,-80.1692980486826,-11.2516054640444,0.00670173531398177,4.82983695799406,4.89302692149642,3.43994108845986
"599","NLA06608-1172","Woodland Lake","EPA Lakes",1,-30.98098333,-4.299657917,"157178",1,-47.4700207209893,-7.51789363574335,0.00803137477487326,-56.6658513077981,-8.73254228715971,0.00541176274418831,-28.4726935323199,-5.00859380666091,0.00261961109936237,5.13579633289206,5.14124610182312,3.58798292642822
"600","NLA06608-1174","Long Pond","EPA Lakes",1,-84.62745082,-11.53716049,"4002",0,-80.6773570643584,-11.5349073962318,0.0263740625232458,-98.2409620103195,-13.8077517106632,0.013835122808814,-61.2981469124417,-9.02711088109971,0.0125389397144318,6.54176602256742,6.5361279154597,4.53436635161192
"601","NLA06608-1175","Lake Jennie","EPA Lakes",1,-23.50898895,-1.939070361,"171490",3,-72.3926297518251,-10.259039613235,0.00401713792234659,-105.510541028698,-14.4590689368781,0.00157241430133581,-51.0916109690954,-7.55763637916882,0.00244472385384142,5.3790211337406,5.36517309023228,3.75012749382408
"602","NLA06608-1177","Lake Rim","EPA Lakes",1,-27.29150027,-4.684541111,"44302",1,-27.9389648109067,-4.99430540598049,0.0127106178551912,-32.3034279315905,-5.59166596839293,0.00770240603014827,-21.2266106474221,-4.0755911709044,0.00500821229070425,4.96174413796746,4.92533027062547,3.43826174509269
"603","NLA06608-1179","Mutton Lake","EPA Lakes",1,-17.04961868,-0.283179783,"199386",6,-49.4976209927432,-7.24486617728338,0.00752454670146108,-72.0382911730037,-10.3012594478746,0.00318393600173295,-32.9635286421875,-5.0029316811924,0.00434061046689749,5.37949009103214,5.38154423986777,3.74798037302649
"604","NLA06608-1181","Beaverdam Lake","EPA Lakes",1,-22.02723904,-2.582208092,"41449",3,-32.9160991490634,-5.78982393361064,0.548109412193298,-37.9021830447656,-6.46449271269284,0.352717518806458,-23.9152937941577,-4.57192377181034,0.195391938090324,4.95835352240241,4.91043747842893,3.4302972346392
"605","NLA06608-1183","Dean Lake","EPA Lakes",1,-108.1995712,-13.8198148,"417292",6,-119.423689113348,-16.3772678617723,0.00493411859497428,-145.157258564448,-19.6470245795781,0.00293519417755306,-81.6368364628248,-11.5760044201645,0.00199892418459058,5.46212375745053,5.44814332101014,3.83149612703694
"606","NLA06608-1185","Lake Seminole","EPA Lakes",1,5.038449,1.283375958,"86280",-1,-9.9893045233517,-2.51682399030404,0.00166908267419785,-9.84558307259453,-2.63313588628483,0.000409452390158549,-10.0360216795214,-2.47901595815471,0.00125963031314313,4.87497348622957,4.88154443811397,3.39347801894708
"607","NLA06608-1189","Anawana Lake","EPA Lakes",1,-48.34493393,-6.160314793,"25089",6,-58.0295834906294,-8.95528409738372,0.0292587466537952,-73.3918922870699,-10.921190445393,0.015350503847003,-41.0742267422702,-6.78551616216112,0.0139082437381148,5.7295419562344,5.71329713284558,3.97130458121588
"608","NLA06608-1190","Fern Ridge Lake","EPA Lakes",1,-54.0612309,-7.524714878,"433531",0,-60.7435724782301,-8.59961371340422,0.334360986948013,-62.1602438435307,-8.78976559632899,0.297869801521301,-49.1795104900888,-7.04745493276935,0.0364912003278732,6.28102686941336,6.37021870356295,4.40486400407486
"609","NLA06608-1191","Soil Conservation Service Site 6 Reservoir","EPA Lakes",1,-17.93593917,-3.248286342,"400787",2,-19.955164326676,-3.5493644739968,0.0101846233010292,-23.9994289487298,-4.25558607186342,0.00432777404785156,-16.9667522097016,-3.02751899176624,0.00585685018450022,4.7653585045251,4.75521756395548,3.31463234474897
"610","NLA06608-1195","Koontz Lake","EPA Lakes",1,-40.50360086,-5.114007595,"199854",0,-48.9130696694459,-7.40923830308274,0.0349788665771484,-69.2171109702611,-10.1964347824009,0.016756683588028,-30.2419498068275,-4.84619910757619,0.0182221904397011,5.35814787116551,5.34673118319635,3.72386326876599
"611","NLA06608-1198","Round Lake","EPA Lakes",1,-43.08563005,-4.426523761,"245031",8,-82.4220245816909,-11.3698567933287,0.00971138197928667,-120.602627695731,-16.1951192604693,0.00331742339767516,-62.6125334445956,-8.86633180680272,0.00639395695179701,5.44621768407102,5.44923463138961,3.80288478959429
"612","NLA06608-1199","Whitewater Lake","EPA Lakes",1,-35.52858384,-4.821675062,"151962",0,-53.6127611985199,-8.34400634363909,0.0172744914889336,-64.4034247846068,-9.78690940030183,0.0111943855881691,-33.745569879585,-5.68740881275645,0.0060801045037806,5.21093994518482,5.19889449533709,3.6271856514553
"613","NLA06608-1204","Hamilton Lake","EPA Lakes",1,-13.85385219,-2.029605138,"216246",0,-30.8964374319436,-5.26963446323501,1.37754452228546,-39.9298629775657,-6.44973260960462,0.720171570777893,-21.0000124785869,-3.97680048498521,0.657373249530792,4.79294464749298,4.82846721039872,3.37005917457691
"614","NLA06608-1206","McDonald","EPA Lakes",1,-47.76279167,-4.65190745,"125240",3,-77.9115430616299,-11.3368875332473,0.00580390868708491,-106.998997944575,-15.0638381275578,0.00269971019588411,-52.614280162839,-8.09557323731334,0.00310419872403145,6.10038742004491,6.10872254647129,4.24565167074073
"615","NLA06608-1207","Round Lake","EPA Lakes",1,-55.52092222,-7.396429527,"181916",0,-69.4836273025335,-10.0112331374315,0.0106574213132262,-109.032638588308,-15.0105682862864,0.0034459070302546,-50.5857592840369,-7.62238111245012,0.00721151428297162,5.61428924890564,5.63055948654723,3.92777160030712
"616","NLA06608-1208",NA,"EPA Lakes",2,-20.34812244,-2.211101874,"339650",2,-42.8756464774305,-6.5870308364892,0.0759706273674965,-70.1990038475679,-10.1125035137558,0.0218202788382769,-31.8655010422148,-5.16641780960357,0.0541503392159939,4.91670225158395,4.94045941614079,3.44812531279525
"617","NLA06608-1209","Pocono Lake","EPA Lakes",1,-42.39690832,-6.249776003,"23603",0,-61.4279773242174,-9.43374390104072,0.0533479303121567,-76.1475756487698,-11.3132146432163,0.0296365451067686,-43.0301440280485,-7.08461829507435,0.0237113814800978,5.5722150459712,5.58720067293796,3.88399563889516
"618","NLA06608-1210","Douglas Pond?","EPA Lakes",1,-38.01981177,-2.508600294,"288611",1,-92.846254985386,-12.2673575502752,0.0119920680299401,-141.422529963119,-18.3674938978017,0.00286431144922972,-77.6029058284105,-10.3531220340595,0.00912775658071041,5.31358079493862,5.29842287403561,3.70287068083961
"619","NLA06608-1217","Calispell","EPA Lakes",1,-96.35934779,-11.80234911,"426141",1,-119.319488496273,-15.5656352565895,0.0266629792749882,-123.397541132316,-16.1249123174742,0.0232027322053909,-91.9740975319403,-11.8154130124588,0.00346024380996823,5.33281632975873,5.36285090095735,3.74846247234872
"620","NLA06608-1219","Lake Louise","EPA Lakes",1,-38.07422895,-3.289352321,"301658",2,-86.9111919938972,-11.4931165229309,0.0360147096216679,-131.32675358178,-17.0699176408538,0.0108825424686074,-67.6786962312297,-9.07829044789305,0.025132168084383,5.43735658935645,5.44112766101303,3.7982329330823
"621","NLA06608-1220","Cedar Lake","EPA Lakes",1,-16.14639049,-2.372101308,"163044",5,-30.1605772031659,-5.29472882712146,0.00655427575111389,-36.5100735767659,-6.25049515126663,0.0036214382853359,-22.3202795789922,-4.11455848338896,0.00293283723294735,4.69801852976658,4.6991285635273,3.28962598609049
"622","NLA06608-1222","Long Pond","EPA Lakes",1,-22.68732625,-2.240723842,"12406",-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.57264730319938,NA,NA
"623","NLA06608-1223","Rice Lake","EPA Lakes",1,-15.72011041,-0.675486596,"192040",1,-57.7922139568824,-8.55972144323502,0.0118210567161441,-94.503821828983,-13.2233478035427,0.00373639236204326,-40.8256422129,-6.40438788987568,0.00808466598391533,5.259427786221,5.25606807088765,3.66591705834338
"624","NLA06608-1224","Greenville Reservoir #5","EPA Lakes",1,2.866719507,0.936180394,"378145",0,-24.2005244431454,-4.35949875852609,0.01609125174582,-33.2489748370197,-5.55483719952273,0.0062919007614255,-18.3907627756695,-3.59200396636638,0.00979935098439455,4.77465200994298,4.77560615534065,3.33080650313964
"625","NLA06608-1227","Kokomo Reservoir No. 1","EPA Lakes",1,-17.66968073,-1.098444572,"158290",1,-50.0681777663877,-7.84974043330386,0.105649426579475,-63.06837003176,-9.56821111499185,0.0653615146875381,-28.9771749017334,-5.06176558632148,0.0402879230678082,5.15323362068135,5.14730254936761,3.59229533662867
"626","NLA06608-1232",NA,"EPA Lakes",1,-5.161219846,0.858252496,"198228",5,-37.4221071990338,-6.55469123249154,0.00747480848804116,-52.007568525363,-8.49926317036118,0.00394371058791876,-21.1323324899744,-4.38289490966701,0.0035310962703079,4.97463046211978,4.9768567249794,3.47897283417944
"627","NLA06608-1236","Bentley Lake","EPA Lakes",1,-30.56858513,-2.325653879,"410863",5,-65.5625090931655,-9.51963439921882,0.126796036958694,-106.243955270159,-14.7156259189447,0.0313035435974598,-52.2266715519264,-7.81632737791461,0.0954925045371056,4.69371649754419,4.81576303492975,3.38781187661208
